origen,destino,distancia_km,tiempo_min,costo_sol,tipo_via,congestion
786,1,0.3675,3.64,1.99,avenida,alta
786,1342,0.7654,6.04,1.48,avenida,media
786,273,0.9669,3.95,1.42,carretera,baja
786,29,0.9707,4.03,1.42,vía_expresa,media
787,305,0.0783,4.73,1.08,jirón,media
787,1260,0.2132,2.19,1.63,avenida,media
787,904,0.5854,4.23,1.32,carretera,media
787,430,0.8929,4.06,2.02,jirón,baja
787,795,0.9819,5.46,1.35,vía_expresa,alta
787,234,0.9936,6.71,1.92,vía_expresa,baja
788,576,0.1583,3.26,1.86,carretera,baja
788,283,0.1622,1.69,2.03,avenida,baja
788,22,0.2573,5.07,1.9,avenida,media
788,556,0.2731,5.14,1.52,jirón,media
788,420,0.5238,4.85,1.6,avenida,media
788,1395,0.5528,4.17,1.55,vía_expresa,baja
789,774,0.3297,2.0,1.64,vía_expresa,media
789,1338,0.646,3.72,2.15,jirón,alta
789,1050,0.6509,3.1,1.67,vía_expresa,baja
789,782,0.675,5.23,2.37,carretera,alta
789,1300,0.7343,3.3,1.41,carretera,alta
789,1251,0.8325,4.82,2.09,vía_expresa,media
790,1439,0.3003,3.36,0.98,carretera,baja
790,927,0.3871,3.23,1.19,jirón,alta
790,265,0.457,4.54,2.04,jirón,media
790,92,0.4594,2.56,1.49,jirón,baja
790,545,0.4767,3.83,2.07,vía_expresa,media
790,394,0.4824,4.2,1.01,carretera,alta
791,700,0.0544,4.37,1.94,vía_expresa,alta
791,740,0.2209,3.38,1.99,avenida,baja
791,180,0.4097,1.85,2.03,carretera,baja
791,310,0.4223,2.47,2.1,jirón,media
791,1168,0.4429,4.9,1.52,jirón,media
791,412,0.4689,3.2,1.86,avenida,baja
792,264,0.2213,2.72,2.0,carretera,media
792,72,0.2542,3.21,2.17,avenida,alta
792,1284,0.2888,3.45,1.03,avenida,alta
792,402,0.4735,5.61,2.29,jirón,alta
792,500,0.5707,5.51,1.94,jirón,alta
792,740,0.6059,5.67,2.28,vía_expresa,media
793,1132,0.1937,3.26,2.04,avenida,baja
793,1135,0.199,4.91,1.42,jirón,media
793,644,0.3258,2.16,1.88,vía_expresa,baja
793,711,0.3311,1.67,1.69,avenida,media
793,492,0.3312,5.29,1.0,avenida,baja
793,1057,0.3918,4.65,1.25,jirón,media
794,1431,0.1946,4.09,1.4,avenida,media
794,1064,0.6018,5.16,1.74,vía_expresa,media
794,235,0.718,2.81,2.04,vía_expresa,baja
794,352,0.8458,5.4,2.09,vía_expresa,baja
794,610,0.9943,4.49,2.41,vía_expresa,media
794,276,1.0027,6.09,1.96,vía_expresa,media
795,305,0.9129,4.01,2.19,vía_expresa,alta
795,787,0.9819,6.38,1.63,carretera,baja
795,1260,1.0439,3.16,2.46,jirón,baja
795,161,1.1853,7.12,2.77,jirón,alta
795,904,1.3015,5.12,2.68,jirón,media
795,1202,1.4314,6.36,3.15,jirón,baja
796,307,0.0548,4.46,1.42,carretera,baja
796,797,0.1403,5.22,1.67,vía_expresa,baja
796,981,0.387,3.22,1.26,jirón,media
796,1435,0.4041,2.01,1.01,vía_expresa,alta
796,989,0.5503,4.45,1.09,carretera,baja
796,545,0.5525,5.09,1.11,avenida,media
797,307,0.0993,4.03,1.95,vía_expresa,baja
797,796,0.1403,1.4,0.67,vía_expresa,media
797,545,0.4133,4.07,1.93,carretera,media
797,92,0.419,5.48,1.75,jirón,baja
797,981,0.4645,3.2,1.66,jirón,media
797,1434,0.5031,3.97,1.06,jirón,baja
798,809,0.405,2.94,1.45,avenida,media
798,547,0.9889,4.52,2.8,vía_expresa,alta
798,714,1.0146,4.58,1.79,jirón,baja
798,345,1.0781,3.25,1.73,vía_expresa,alta
798,1155,1.1877,3.93,2.5,vía_expresa,media
798,1253,1.2721,4.13,2.36,carretera,media
799,1315,0.0994,3.35,0.98,jirón,alta
799,347,0.3002,3.59,0.95,avenida,baja
799,1485,0.3151,4.87,1.8,jirón,baja
799,355,0.3862,3.96,1.82,avenida,media
799,458,0.3914,4.45,1.4,avenida,media
799,1335,0.4358,2.22,0.91,carretera,media
800,892,0.1683,2.17,0.86,avenida,media
800,1401,0.2349,5.29,1.0,avenida,alta
800,1127,0.5557,4.9,1.27,jirón,media
800,541,0.5712,5.74,2.25,jirón,media
800,1090,0.5903,4.57,2.15,jirón,baja
800,440,0.7059,2.77,1.19,avenida,alta
801,1317,0.3543,1.92,2.03,jirón,baja
801,199,0.3876,3.99,1.61,avenida,media
801,585,0.4402,5.29,1.67,avenida,baja
801,254,0.5037,4.11,2.4,jirón,media
801,815,0.5404,4.88,1.38,carretera,alta
801,351,0.5802,5.68,1.89,jirón,alta
802,6,0.5469,4.83,1.9,jirón,baja
802,689,0.6564,6.01,2.12,vía_expresa,media
802,1211,0.679,4.06,1.44,vía_expresa,media
802,1017,0.7138,3.11,2.48,avenida,alta
802,501,0.892,5.94,1.38,jirón,alta
802,1493,1.2126,5.97,2.31,carretera,alta
803,559,0.0892,2.39,1.26,carretera,media
803,1281,0.1477,4.68,1.93,jirón,baja
803,1444,0.2535,5.48,2.01,avenida,baja
803,883,0.2879,5.49,1.77,jirón,alta
803,218,0.3513,4.82,1.17,vía_expresa,media
803,946,0.4396,5.6,1.78,carretera,baja
804,1453,0.2146,1.81,1.56,avenida,alta
804,465,0.2614,2.76,1.72,jirón,media
804,901,0.2831,5.56,1.84,carretera,alta
804,432,0.3644,1.84,1.9,vía_expresa,media
804,357,0.4562,3.62,1.92,avenida,alta
804,448,0.5034,3.99,1.53,jirón,alta
805,762,0.2905,3.7,1.96,jirón,media
805,754,0.5115,5.73,1.58,carretera,baja
805,55,0.7944,2.94,2.16,jirón,media
805,1276,1.1197,6.94,1.71,jirón,baja
805,910,1.299,5.3,2.26,avenida,alta
805,825,1.4745,6.75,2.05,vía_expresa,baja
806,750,0.6113,6.02,2.5,carretera,baja
806,812,0.6408,3.03,2.42,avenida,media
806,582,0.6997,3.57,1.97,carretera,alta
806,522,0.7119,4.57,1.31,carretera,alta
806,705,0.7669,4.44,1.85,vía_expresa,media
806,757,0.7832,6.46,2.42,vía_expresa,media
807,752,0.1903,1.48,1.92,carretera,alta
807,1130,0.2666,3.66,1.2,avenida,alta
807,458,0.3139,5.39,1.2,vía_expresa,baja
807,1226,0.3979,5.36,2.01,carretera,media
807,284,0.4014,4.01,1.12,avenida,baja
807,1485,0.4029,4.17,2.27,carretera,media
808,568,0.1961,2.8,0.81,vía_expresa,baja
808,1163,0.3419,4.28,2.05,carretera,alta
808,1156,0.3492,3.41,0.88,carretera,baja
808,634,0.5087,2.03,1.84,carretera,media
808,1319,0.5094,4.4,1.89,vía_expresa,alta
808,463,0.5561,5.45,1.71,vía_expresa,baja
809,798,0.405,4.32,1.81,jirón,alta
809,1253,1.2635,4.31,1.76,jirón,media
809,547,1.2915,6.12,1.69,vía_expresa,alta
809,714,1.3659,3.88,2.07,avenida,media
809,345,1.4504,6.55,2.63,jirón,baja
809,1155,1.5918,4.83,3.13,vía_expresa,alta
810,781,0.1213,2.09,0.78,avenida,media
810,811,0.448,2.57,0.94,vía_expresa,alta
810,1045,0.4622,2.71,2.3,carretera,baja
810,1181,0.5318,5.68,1.93,vía_expresa,baja
810,128,0.6695,3.38,2.28,vía_expresa,media
810,1146,0.6879,3.33,2.5,carretera,baja
811,128,0.2563,4.3,1.21,avenida,alta
811,781,0.3839,4.82,1.28,carretera,media
811,810,0.448,4.61,2.24,carretera,baja
811,1181,0.605,5.09,1.83,vía_expresa,baja
811,178,0.618,3.68,1.48,carretera,baja
811,519,0.622,3.26,2.12,carretera,media
812,579,0.3653,4.35,2.16,vía_expresa,media
812,1499,0.419,5.55,1.63,carretera,alta
812,969,0.5369,2.87,1.4,jirón,alta
812,413,0.5846,5.93,1.53,vía_expresa,alta
812,1165,0.5855,2.81,1.62,vía_expresa,baja
812,806,0.6408,4.02,1.63,carretera,alta
813,267,0.1229,2.5,0.84,vía_expresa,media
813,586,0.2488,2.96,1.42,carretera,baja
813,426,0.3049,2.25,2.08,vía_expresa,alta
813,628,0.5017,4.25,1.91,carretera,media
813,182,0.6788,3.33,2.54,vía_expresa,alta
813,96,0.7632,5.29,2.45,avenida,media
814,846,0.3553,1.81,1.89,carretera,media
814,25,0.3855,4.97,1.37,avenida,alta
814,947,0.4632,2.63,1.3,vía_expresa,baja
814,361,0.8889,5.71,1.27,vía_expresa,baja
814,160,1.0515,4.22,2.77,jirón,alta
814,119,1.1381,3.46,2.17,jirón,alta
815,1107,0.4003,3.76,1.05,carretera,media
815,936,0.431,4.4,2.25,avenida,baja
815,688,0.5204,4.29,0.99,vía_expresa,baja
815,801,0.5404,3.42,2.45,avenida,media
815,641,0.6803,2.51,1.28,avenida,media
815,493,0.7575,6.48,1.18,jirón,alta
816,1099,0.2015,1.78,0.99,jirón,baja
816,212,0.3177,2.19,1.47,carretera,alta
816,922,0.3304,4.41,1.81,jirón,media
816,58,0.4094,4.3,2.1,carretera,baja
816,664,0.4481,2.21,1.96,avenida,baja
816,298,0.4823,2.53,1.9,avenida,media
817,263,0.5382,6.05,1.21,carretera,baja
817,64,0.5502,5.64,2.19,jirón,alta
817,528,0.5616,3.86,1.99,jirón,alta
817,76,0.5749,3.53,2.03,carretera,media
817,595,0.5843,3.06,1.29,carretera,media
817,368,0.7494,3.67,2.57,carretera,alta
818,602,0.5147,5.06,2.4,avenida,alta
818,1271,0.6454,3.22,1.19,vía_expresa,alta
818,1467,0.6742,5.96,1.53,carretera,media
818,313,0.7335,5.49,1.45,vía_expresa,alta
818,893,0.785,2.7,2.31,jirón,media
818,406,0.8371,3.42,2.48,vía_expresa,media
819,170,0.3904,2.58,1.5,vía_expresa,baja
819,477,0.6151,6.22,1.23,avenida,alta
819,1149,0.7516,3.77,1.85,vía_expresa,alta
819,216,0.9074,5.7,2.58,jirón,media
819,589,1.0366,4.1,1.53,vía_expresa,baja
819,167,1.0958,5.25,2.22,vía_expresa,media
820,618,0.0548,1.75,1.43,avenida,media
820,410,0.1327,3.55,0.74,vía_expresa,baja
820,1388,0.3847,1.85,2.09,carretera,baja
820,859,0.4204,3.58,1.6,avenida,media
820,137,0.453,3.25,1.95,jirón,baja
820,1460,0.4637,5.58,1.95,vía_expresa,media
821,1259,0.1985,2.31,1.87,jirón,baja
821,43,0.3265,2.77,1.12,avenida,media
821,1219,0.3283,3.66,2.05,avenida,alta
821,1471,0.4063,2.98,1.07,jirón,media
821,890,0.4419,4.32,1.24,carretera,media
821,252,0.5517,2.29,1.99,jirón,alta
822,13,0.514,2.98,1.31,jirón,media
822,487,0.5157,3.48,1.5,vía_expresa,media
822,844,0.5753,2.89,1.9,avenida,alta
822,946,1.0229,4.37,2.26,carretera,alta
822,1067,1.0321,4.1,2.72,jirón,alta
822,625,1.0429,4.28,2.04,carretera,baja
823,1013,0.2958,5.25,0.88,avenida,alta
823,655,0.3423,4.3,1.03,vía_expresa,media
823,331,0.7706,3.02,2.12,carretera,baja
823,646,0.8563,4.34,2.25,avenida,alta
823,185,0.9282,6.6,2.2,vía_expresa,media
823,497,0.9438,6.12,2.67,jirón,baja
824,940,0.3396,3.72,2.05,jirón,alta
824,1336,0.391,4.24,1.95,vía_expresa,baja
824,595,0.4716,5.22,1.13,avenida,alta
824,64,0.4867,4.17,1.51,avenida,media
824,76,0.5042,3.78,1.95,vía_expresa,media
824,374,0.5431,2.54,1.0,jirón,alta
825,1276,0.5184,4.09,1.62,avenida,media
825,1334,0.6234,4.82,1.55,avenida,media
825,225,0.6332,5.72,1.12,carretera,media
825,133,0.6589,2.52,2.27,jirón,baja
825,693,0.7831,3.09,2.13,jirón,alta
825,55,1.0516,5.08,2.31,jirón,alta
826,704,0.6353,6.03,2.0,avenida,baja
826,1128,0.6859,4.75,1.84,vía_expresa,media
826,667,0.9126,3.01,2.25,avenida,media
826,363,1.0029,3.04,2.52,jirón,media
826,247,1.0139,4.66,2.4,carretera,media
826,104,1.0702,5.64,2.21,jirón,baja
827,1025,0.0629,4.28,1.37,avenida,baja
827,332,0.2215,1.75,1.05,jirón,media
827,957,0.4764,2.64,0.98,carretera,baja
827,735,0.6376,3.25,1.46,avenida,baja
827,171,0.7902,4.76,1.41,avenida,baja
827,1308,0.8029,3.55,2.17,jirón,media
828,270,0.0665,4.32,0.82,jirón,alta
828,367,0.2033,4.33,2.0,vía_expresa,alta
828,1195,0.466,2.42,2.07,vía_expresa,baja
828,764,0.5394,3.74,0.97,avenida,alta
828,719,0.5663,5.89,1.7,jirón,alta
828,1250,0.5973,3.72,1.03,carretera,alta
829,511,0.144,3.23,1.35,avenida,baja
829,1190,0.393,1.88,1.03,carretera,alta
829,554,0.5879,5.04,2.17,vía_expresa,baja
829,620,0.6074,4.04,1.67,carretera,alta
829,898,0.6727,3.81,2.26,carretera,baja
829,1040,0.7688,3.26,1.84,carretera,baja
830,1423,0.0749,4.21,1.89,avenida,alta
830,445,0.1757,2.41,1.61,carretera,media
830,1114,0.2015,5.14,1.3,vía_expresa,baja
830,1243,0.2602,3.99,1.24,vía_expresa,baja
830,317,0.266,3.93,1.41,vía_expresa,baja
830,293,0.3857,2.72,1.5,avenida,alta
831,343,0.1495,4.32,1.38,vía_expresa,baja
831,1244,0.3388,5.06,1.15,carretera,media
831,1002,0.3533,2.13,1.91,vía_expresa,media
831,1280,0.3583,3.89,2.21,carretera,media
831,1095,0.37,3.72,1.5,jirón,alta
831,880,0.3944,5.17,1.62,carretera,baja
832,392,0.1969,2.06,0.88,carretera,alta
832,587,0.3541,3.23,0.9,carretera,media
832,1224,0.4214,5.39,1.12,vía_expresa,baja
832,1301,0.4361,4.78,0.87,avenida,baja
832,519,0.4831,5.19,1.53,avenida,alta
832,555,0.4877,3.17,1.85,avenida,media
833,960,0.4483,2.64,1.65,avenida,alta
833,1069,0.4502,3.49,1.68,vía_expresa,baja
833,238,0.6434,5.84,1.67,vía_expresa,baja
833,1228,0.7209,5.81,1.7,vía_expresa,alta
833,1454,0.724,6.36,1.7,vía_expresa,baja
833,183,0.7489,3.36,1.96,jirón,baja
834,1102,0.2029,1.52,1.48,vía_expresa,alta
834,224,0.2279,3.87,1.65,vía_expresa,alta
834,1229,0.2299,2.37,1.96,carretera,alta
834,838,0.3363,5.57,1.91,jirón,alta
834,707,0.3846,5.72,1.72,jirón,media
834,373,0.3937,5.53,1.41,jirón,media
835,152,0.2046,1.67,2.04,avenida,media
835,1227,0.4505,4.87,1.91,avenida,baja
835,1026,0.5548,4.28,1.23,jirón,media
835,856,0.5896,4.1,1.78,avenida,baja
835,471,0.6168,4.38,1.69,vía_expresa,alta
835,531,0.7053,2.62,2.34,carretera,alta
836,174,0.7377,4.27,2.05,carretera,alta
836,1298,0.7426,4.39,1.56,vía_expresa,alta
836,701,1.0002,5.4,1.82,jirón,baja
836,935,1.0347,5.03,1.55,vía_expresa,media
836,476,1.1636,7.28,2.02,avenida,alta
836,101,1.4773,6.43,2.75,avenida,media
837,1161,0.4119,2.13,1.17,carretera,media
837,334,0.4601,5.37,1.03,vía_expresa,baja
837,993,0.4861,5.29,1.17,vía_expresa,media
837,843,0.6544,5.64,1.73,jirón,alta
837,215,0.7911,6.05,1.79,vía_expresa,alta
837,149,0.8226,3.87,1.81,vía_expresa,alta
838,373,0.1189,3.27,0.73,jirón,alta
838,1229,0.2253,4.86,1.76,avenida,media
838,1102,0.3034,3.73,2.18,avenida,baja
838,39,0.3154,4.69,1.73,avenida,media
838,834,0.3363,1.98,2.27,carretera,baja
838,419,0.3674,4.92,1.86,avenida,media
839,871,0.3949,2.68,2.31,jirón,media
839,614,0.4568,5.6,2.09,jirón,baja
839,853,0.5956,4.07,2.3,carretera,media
839,126,0.6284,4.57,2.17,avenida,media
839,1408,0.6346,5.03,2.29,jirón,media
839,1274,0.6917,5.07,1.99,carretera,media
840,1162,0.3777,3.82,1.32,jirón,media
840,197,0.386,4.55,2.18,jirón,alta
840,677,0.6929,4.78,1.97,avenida,baja
840,218,0.6993,4.33,1.51,jirón,alta
840,1494,0.6997,4.93,1.31,carretera,media
840,625,0.7152,2.85,2.32,avenida,alta
841,723,0.6686,5.14,1.34,avenida,alta
841,59,0.7356,5.43,2.6,carretera,media
841,687,0.855,6.18,2.57,avenida,alta
841,289,1.0312,7.03,2.44,vía_expresa,baja
841,717,1.1444,3.77,2.29,jirón,alta
841,929,1.203,5.8,2.06,avenida,baja
842,635,0.0458,3.98,1.37,carretera,baja
842,156,0.0783,1.53,1.15,avenida,alta
842,1292,0.4861,2.94,2.26,vía_expresa,alta
842,736,0.5195,3.64,1.93,carretera,alta
842,521,0.8153,2.82,2.07,carretera,media
842,1369,0.9629,6.45,2.19,vía_expresa,baja
843,993,0.2624,4.04,2.1,avenida,alta
843,1478,0.417,5.78,1.77,jirón,alta
843,425,0.6249,2.68,1.76,jirón,media
843,837,0.6544,4.91,2.2,avenida,media
843,1161,0.6635,3.93,1.16,jirón,baja
843,334,0.7569,6.37,1.85,vía_expresa,media
844,883,0.5461,2.21,2.0,avenida,media
844,625,0.5507,4.73,2.03,avenida,alta
844,946,0.561,5.8,1.44,jirón,alta
844,822,0.5753,2.83,2.27,carretera,baja
844,1494,0.6202,4.99,1.82,jirón,baja
844,487,0.6757,4.0,2.44,jirón,alta
845,485,0.6052,3.15,1.48,avenida,baja
845,107,0.795,6.16,1.33,carretera,media
845,1498,0.8976,3.87,1.71,carretera,baja
845,454,1.3148,6.31,2.62,jirón,alta
845,161,1.428,4.97,2.93,carretera,baja
845,784,1.4288,6.65,2.18,vía_expresa,media
846,25,0.1364,4.08,2.02,avenida,alta
846,814,0.3553,4.65,1.44,avenida,media
846,160,0.7962,4.26,1.59,carretera,baja
846,947,0.8134,3.86,1.72,avenida,baja
846,498,0.9977,4.87,1.83,jirón,media
846,361,1.1847,6.72,2.99,avenida,alta
847,205,0.1403,4.92,0.89,avenida,alta
847,1032,0.247,5.1,1.88,avenida,alta
847,996,0.2801,2.36,1.31,carretera,baja
847,681,0.2958,4.59,1.64,jirón,baja
847,1484,0.4339,4.4,1.13,vía_expresa,media
847,129,0.5221,4.89,1.59,vía_expresa,alta
848,1215,0.3664,2.43,1.06,carretera,baja
848,407,0.4594,2.85,1.47,carretera,baja
848,207,0.9256,6.19,2.22,jirón,alta
848,505,0.9795,5.67,2.59,jirón,media
848,931,0.9895,3.49,2.32,jirón,media
848,862,1.065,3.14,2.04,jirón,alta
849,422,0.405,4.79,1.25,jirón,baja
849,1199,0.8289,5.88,2.22,jirón,baja
849,1223,0.9513,3.93,2.02,avenida,alta
849,1262,0.9909,5.09,2.0,carretera,alta
849,861,1.0,3.15,2.0,carretera,media
849,756,1.1056,3.91,1.81,jirón,media
850,1472,0.6009,5.98,2.43,carretera,media
850,520,0.6852,2.45,1.49,carretera,baja
850,470,0.7949,4.9,1.7,carretera,alta
850,741,0.8006,3.69,2.66,vía_expresa,alta
850,695,0.8289,6.12,1.58,vía_expresa,alta
850,731,1.1766,6.85,2.13,carretera,baja
851,951,0.229,2.75,0.84,vía_expresa,media
851,87,0.4372,3.19,1.26,avenida,alta
851,593,0.6217,4.34,1.04,carretera,media
851,561,0.7691,3.08,1.92,vía_expresa,baja
851,570,0.7789,6.3,2.64,vía_expresa,alta
851,1006,0.8257,4.16,2.65,vía_expresa,media
852,1458,0.1071,3.57,1.51,carretera,media
852,278,0.4588,1.98,1.94,vía_expresa,alta
852,252,0.5726,5.56,1.95,vía_expresa,alta
852,1425,0.6268,2.46,2.3,vía_expresa,baja
852,1219,0.632,2.59,2.48,jirón,alta
852,43,0.6443,3.33,2.47,vía_expresa,baja
853,871,0.2501,2.85,1.43,carretera,media
853,1274,0.4633,3.66,1.38,carretera,baja
853,1408,0.5768,4.32,1.75,avenida,alta
853,839,0.5956,2.57,1.74,carretera,media
853,126,0.6409,4.53,2.13,jirón,baja
853,314,0.86,3.86,1.54,carretera,alta
854,670,0.1078,4.77,2.07,carretera,baja
854,478,0.5493,5.63,2.46,carretera,media
854,1248,0.796,5.63,1.2,carretera,media
854,63,1.0711,4.78,2.47,jirón,media
854,1011,1.15,4.67,1.55,carretera,baja
854,28,1.9958,8.17,2.85,vía_expresa,alta
855,1201,0.1188,3.39,0.85,carretera,media
855,396,0.2505,2.0,2.15,jirón,media
855,622,0.5139,2.25,2.23,jirón,alta
855,573,0.5809,3.46,2.05,vía_expresa,media
855,514,0.5946,5.17,2.14,carretera,alta
855,987,0.6264,6.22,1.14,vía_expresa,baja
856,393,0.5566,4.18,1.4,jirón,alta
856,835,0.5896,3.81,1.84,avenida,alta
856,979,0.5979,3.74,1.49,carretera,baja
856,1440,0.6839,2.44,2.34,avenida,baja
856,1227,0.6887,5.78,1.3,vía_expresa,alta
856,1146,0.6967,3.73,2.54,jirón,baja
857,886,0.0994,4.24,1.55,carretera,baja
857,8,0.1895,5.01,2.02,vía_expresa,media
857,659,0.311,3.02,1.33,vía_expresa,baja
857,605,0.3713,5.31,1.4,vía_expresa,baja
857,245,0.4179,2.04,1.15,vía_expresa,baja
857,896,0.4697,2.95,1.92,jirón,alta
858,217,0.2598,3.9,1.33,vía_expresa,alta
858,936,0.6725,5.3,1.44,avenida,alta
858,1357,0.6737,2.64,2.52,jirón,baja
858,982,0.699,3.88,2.11,avenida,media
858,540,0.7981,5.45,2.29,avenida,media
858,237,0.8758,6.28,2.5,vía_expresa,media
859,1388,0.1692,2.46,1.18,vía_expresa,media
859,1460,0.2538,2.2,1.34,jirón,media
859,410,0.3155,2.61,1.36,carretera,alta
859,1059,0.3247,1.81,1.7,vía_expresa,media
859,888,0.3407,2.74,1.53,carretera,alta
859,820,0.4204,2.93,1.29,jirón,media
860,785,0.0761,4.51,1.63,jirón,alta
860,570,0.3444,3.11,1.08,vía_expresa,media
860,1111,0.4007,5.31,2.14,jirón,media
860,970,0.6327,3.82,1.67,vía_expresa,media
860,1006,0.6458,2.39,2.36,avenida,media
860,909,0.7674,4.22,1.68,carretera,alta
861,422,0.6572,4.1,1.36,avenida,baja
861,1179,0.7094,3.69,1.81,jirón,alta
861,1262,0.9708,6.05,1.41,avenida,baja
861,849,1.0,5.57,1.42,carretera,alta
861,537,1.1569,3.45,2.1,vía_expresa,media
861,31,1.1839,6.27,1.73,carretera,alta
862,505,0.405,2.86,1.21,carretera,alta
862,848,1.065,5.76,1.95,carretera,baja
862,372,1.0656,6.79,2.7,jirón,media
862,1215,1.158,5.04,1.53,avenida,baja
862,1038,1.2753,4.59,1.63,avenida,baja
862,407,1.4312,4.1,2.08,carretera,alta
863,1346,0.3888,5.74,1.83,vía_expresa,baja
863,915,0.4451,2.2,1.91,vía_expresa,media
863,1237,0.4554,5.89,1.02,avenida,alta
863,335,0.4878,5.52,1.67,vía_expresa,media
863,985,0.5888,3.78,1.12,carretera,media
863,517,0.6248,4.04,2.42,vía_expresa,alta
864,443,0.3575,3.66,0.8,vía_expresa,alta
864,233,0.4025,4.14,1.44,vía_expresa,alta
864,1001,0.4905,5.52,1.98,avenida,alta
864,287,0.5521,3.6,1.17,vía_expresa,media
864,1155,0.9193,6.75,2.16,avenida,alta
864,127,0.9965,5.56,1.45,jirón,alta
865,366,0.4289,2.79,1.21,jirón,alta
865,84,0.4888,4.8,1.66,carretera,baja
865,1123,0.5324,3.33,2.21,jirón,alta
865,50,0.759,4.66,1.41,jirón,baja
865,697,1.1141,4.24,1.98,jirón,baja
865,1230,1.4076,5.94,2.26,carretera,media
866,1325,0.2486,2.73,2.01,jirón,alta
866,164,0.2978,3.96,0.89,vía_expresa,alta
866,1393,0.3931,4.75,1.34,carretera,media
866,202,0.4639,3.12,1.35,jirón,baja
866,5,0.5835,2.92,1.9,carretera,baja
866,1040,0.6231,2.31,2.38,jirón,alta
867,548,0.1967,2.3,1.42,jirón,media
867,30,0.4107,5.79,1.66,vía_expresa,media
867,1085,0.5802,3.4,2.29,vía_expresa,media
867,643,0.9189,4.05,1.59,jirón,media
867,1180,0.9282,3.16,2.3,avenida,baja
867,1344,1.0634,4.55,1.96,carretera,media
868,95,0.3175,4.72,1.57,avenida,media
868,1008,0.8088,3.46,2.12,carretera,alta
868,913,0.8947,3.46,1.44,carretera,media
868,387,1.1944,6.9,2.73,avenida,alta
868,296,1.557,6.2,2.88,avenida,baja
868,24,1.6539,8.19,2.74,vía_expresa,media
869,1094,0.1775,2.8,1.43,avenida,media
869,1005,0.3509,3.54,1.94,jirón,baja
869,1032,0.4491,4.05,2.3,avenida,alta
869,1484,0.6093,3.1,1.82,avenida,alta
869,232,0.6873,5.94,2.23,avenida,baja
869,847,0.6961,6.23,1.19,carretera,media
870,269,0.1749,2.11,0.84,jirón,media
870,424,0.3837,5.43,0.98,carretera,alta
870,364,0.4076,3.67,2.11,avenida,alta
870,1429,0.5372,5.02,1.11,avenida,alta
870,54,0.5468,3.35,1.67,jirón,media
870,379,0.6866,2.74,1.21,vía_expresa,baja
871,853,0.2501,2.29,0.84,carretera,media
871,1274,0.3661,2.52,0.89,avenida,media
871,839,0.3949,2.68,1.12,carretera,media
871,1408,0.4055,1.85,1.51,avenida,alta
871,126,0.4498,4.75,2.22,vía_expresa,media
871,614,0.8513,5.16,1.68,carretera,media
872,1368,0.3041,3.43,1.87,vía_expresa,baja
872,919,0.4017,4.8,1.3,carretera,baja
872,1124,0.432,5.0,1.98,jirón,alta
872,1290,0.5195,4.4,1.15,carretera,media
872,990,0.5943,2.8,1.63,avenida,alta
872,172,0.6118,5.89,2.23,avenida,media
873,273,0.1432,5.17,2.0,vía_expresa,alta
873,1342,0.7949,4.11,2.1,avenida,baja
873,970,0.8407,6.26,2.55,jirón,baja
873,1111,0.8585,5.37,1.43,avenida,media
873,189,0.9319,5.01,1.92,jirón,baja
873,512,0.94,5.63,2.25,vía_expresa,media
874,1055,0.3319,5.38,1.39,vía_expresa,alta
874,203,0.771,4.82,1.73,jirón,baja
874,745,0.8914,4.9,2.2,vía_expresa,alta
874,204,0.9354,6.07,2.36,avenida,baja
874,31,1.0363,4.45,1.73,carretera,media
874,667,1.039,3.6,1.58,vía_expresa,baja
875,221,0.2517,4.32,0.95,avenida,baja
875,1343,0.2618,5.36,1.71,carretera,alta
875,488,0.2974,2.95,1.49,jirón,media
875,1212,0.3601,4.94,1.64,avenida,baja
875,553,0.3924,4.23,0.97,carretera,baja
875,538,0.4101,5.42,2.07,carretera,alta
876,499,0.1739,5.33,1.97,avenida,alta
876,926,1.0067,6.73,2.73,vía_expresa,baja
876,1145,1.0408,6.31,1.45,avenida,baja
876,28,1.0718,6.31,2.66,carretera,baja
876,527,1.2618,5.2,2.11,carretera,media
876,1398,1.2962,4.65,3.03,vía_expresa,alta
877,1091,0.3582,5.64,2.25,avenida,alta
877,146,0.4188,4.16,1.24,avenida,alta
877,268,0.6267,4.26,2.13,carretera,media
877,1363,0.6591,3.89,2.09,jirón,baja
877,1217,0.8073,2.99,1.77,carretera,media
877,79,0.8517,5.92,1.55,vía_expresa,alta
878,1009,0.3974,3.83,1.6,vía_expresa,media
878,1021,0.5065,3.72,2.4,jirón,baja
878,1000,0.7431,3.31,2.12,avenida,media
878,1306,0.7913,5.17,2.5,jirón,alta
878,627,0.906,2.9,1.4,avenida,alta
878,995,0.9139,6.3,2.11,avenida,media
879,1265,0.028,2.98,1.41,vía_expresa,baja
879,1402,0.3923,4.8,1.76,jirón,alta
879,1370,0.5298,2.13,1.44,carretera,alta
879,673,0.5451,4.44,2.45,carretera,alta
879,1496,0.7217,3.43,1.37,carretera,media
879,1081,0.9703,3.23,2.39,avenida,media
880,1280,0.3224,3.48,1.62,avenida,media
880,103,0.3594,2.65,1.47,jirón,alta
